CRN 	Subj 	Crse 	Sec 	Cmp 	Cred 	Title 	Days 	Time 	Cap 	Rem 	Instructor 	Date (MM/DD) 	Location 	Attribute
20158 	BIOL 	301L 	01 	H 	0.000 	Plant Taxonomy Lab 	M 	01:00 pm-05:00 pm 	16 	7 	Jean B Everett (P) 	01/08-05/02 	HWWE 207 	 
23426 	BIOL 	304 	01 	H 	4.000 	Plant Physiology 	TR 	09:55 am-11:10 am 	15 	3 	Seth G Pritchard (P) 	01/08-05/02 	HWWE 307 	Sustainability-Related
23415 	BIOL 	304L 	01 	D 	0.000 	Plant Physiology Lab 	F 	12:00 pm-04:00 pm 	15 	3 	Seth G Pritchard (P) 	01/08-05/02 	DFSPT 101 	Sustainability-Related
20159 	BIOL 	305 	01 	H 	3.000 	Genetics 	TR 	11:20 am-12:35 pm 	75 	-1 	TBA 	01/08-05/02 	HWWE 217 	 
20160 	BIOL 	305 	02 	H 	3.000 	Genetics 	TR 	02:10 pm-03:25 pm 	75 	11 	TBA 	01/08-05/02 	HWWE 217 	 
20161 	BIOL 	305L 	01 	M 	1.000 	Genetics Lab 	R 	04:00 pm-07:00 pm 	15 	0 	Matthew E Rhodes (P) 	01/08-05/02 	SSMB 141 	 
20162 	BIOL 	305L 	02 	M 	1.000 	Genetics Lab 	W 	01:15 pm-04:15 pm 	15 	0 	Matthew E Rhodes (P) 	01/08-05/02 	SSMB 141 	 
21584 	BIOL 	305L 	03 	M 	1.000 	Genetics Lab 	W 	04:20 pm-07:20 pm 	15 	0 	Matthew E Rhodes (P) 	01/08-05/02 	SSMB 141 	 
20163 	BIOL 	310 	01 	H 	4.000 	General Microbiology 	TR 	08:30 am-09:45 am 	70 	7 	Heather E Fullerton (P) 	01/08-05/02 	HWWE 217 	 
20164 	BIOL 	310L 	01 	O 	0.000 	General Microbiology Lab 	R 	11:00 am-02:00 pm 	14 	7 	TBA 	01/08-05/02 	QF 402 	 
20165 	BIOL 	310L 	02 	O 	0.000 	General Microbiology Lab 	T 	11:00 am-02:00 pm 	14 	0 	Heather E Fullerton (P) 	01/08-05/02 	QF 402 	 
20166 	BIOL 	310L 	03 	O 	0.000 	General Microbiology Lab 	T 	02:10 pm-05:10 pm 	14 	0 	TBA 	01/08-05/02 	QF 402 	 
20167 	BIOL 	310L 	04 	O 	0.000 	General Microbiology Lab 	W 	11:00 am-02:00 pm 	14 	0 	TBA 	01/08-05/02 	QF 402 	 
21949 	BIOL 	310L 	06 	O 	0.000 	General Microbiology Lab 	W 	02:10 pm-05:10 pm 	14 	0 	TBA 	01/08-05/02 	QF 402 	 
20168 	BIOL 	312 	01 	M 	3.000 	Molecular Biology 	TR 	08:00 am-09:15 am 	62 	-2 	Renaud Geslain (P) 	01/08-05/02 	MYBK 100 	 
20169 	BIOL 	312L 	01 	M 	1.000 	Molecular Biology Laboratory 	T 	03:00 pm-06:00 pm 	9 	-5 	Anastasia Maria Zimmerman (P) 	01/08-05/02 	SSMB 141 	 
21549 	BIOL 	312L 	02 	M 	1.000 	Molecular Biology Laboratory 	T 	11:45 am-02:45 pm 	12 	-1 	Anastasia Maria Zimmerman (P) 	01/08-05/02 	SSMB 141 	 
20981 	BIOL 	312L 	05 	M 	1.000 	Molecular Biology Laboratory 	M 	03:00 pm-06:00 pm 	12 	0 	Christine A Byrum (P) 	01/08-05/02 	SSMB 141 	 
20170 	BIOL 	313 	01 	H 	3.000 	Cell Biology 	MWF 	09:30 am-10:20 am 	40 	0 	Richard J Southgate (P) 	01/08-05/02 	HWWE 211 	 
20171 	BIOL 	313L 	01 	O 	1.000 	Cell Biology Laboratory 	R 	02:00 pm-05:00 pm 	12 	1 	Richard J Southgate (P) 	01/08-05/02 	QF 403 	 
20172 	BIOL 	313L 	02 	O 	1.000 	Cell Biology Laboratory 	T 	02:00 pm-05:00 pm 	12 	1 	Richard J Southgate (P) 	01/08-05/02 	QF 403 	 
20173 	BIOL 	313L 	03 	O 	1.000 	Cell Biology Laboratory 	W 	02:00 pm-05:00 pm 	12 	0 	Richard J Southgate (P) 	01/08-05/02 	QF 403 	 
20174 	BIOL 	320 	01 	H 	4.000 	Histology 	TR 	11:20 am-12:35 pm 	32 	0 	Isaure De Buron-Connors (P) 	01/08-05/02 	HWWE 211 	 
20175 	BIOL 	320L 	01 	H 	0.000 	Histology Lab 	R 	01:00 pm-04:00 pm 	16 	0 	Isaure De Buron-Connors (P) 	01/08-05/02 	HWWE 208 	 
20176 	BIOL 	320L 	02 	H 	0.000 	Histology Lab 	R 	04:05 pm-07:05 pm 	16 	0 	Isaure De Buron-Connors (P) 	01/08-05/02 	HWWE 208 	 
22336 	BIOL 	323 	01 	H 	4.000 	Comparative Anatomy of Vert 	TR 	09:55 am-11:10 am 	28 	17 	Willem Jacob Hillenius (P) 	01/08-05/02 	HWWE 211 	 
22337 	BIOL 	323L 	01 	H 	0.000 	Comparative Anatomy Lab 	R 	01:00 pm-05:00 pm 	14 	10 	Willem Jacob Hillenius (P) 	01/08-05/02 	HWWE 301 	 
22338 	BIOL 	323L 	02 	H 	0.000 	Comparative Anatomy Lab 	W 	01:30 pm-05:30 pm 	14 	7 	Willem Jacob Hillenius (P) 	01/08-05/02 	HWWE 301 	 
21813 	BIOL 	333 	01 	D 	4.000 	Ornithology 	M 	11:00 am-03:00 pm 	10 	-1 	Melissa Hughes (P) 	01/08-05/02 	DFSPT 101 	 
21814 	BIOL 	333L 	01 	D 	0.000 	Ornithology Lab 	M 	07:30 am-10:30 am 	10 	-1 	Melissa Hughes (P) 	01/08-05/02 	DFSPT 101 	 
20179 	BIOL 	334 	01 	H 	4.000 	Herpetology 	TR 	11:20 am-12:35 pm 	14 	0 	Allison Marie Welch (P) 	01/08-05/02 	HWWE 207 	 
20180 	BIOL 	334L 	01 	H 	0.000 	Herpetology Lab 	T 	12:40 pm-04:40 pm 	14 	0 	Allison Marie Welch (P) 	01/08-05/02 	HWEA 302 	 
20181 	BIOL 	335 	01 	M 	4.000 	Biology Of Fishes 	M 	11:00 am-01:30 pm 	24 	0 	Antony Scott Harold (P) 	01/08-05/02 	GMLM 101 	 
20182 	BIOL 	335L 	01 	G 	0.000 	Biology of Fishes Lab 	M 	02:10 pm-05:10 pm 	12 	0 	Antony Scott Harold (P) 	01/08-05/02 	GMLM 101 	 
22255 	BIOL 	335L 	02 	G 	0.000 	Biology of Fishes Lab 	R 	02:10 pm-05:10 pm 	12 	0 	Antony Scott Harold (P) 	01/08-05/02 	GMLM 101 	 
20183 	BIOL 	337 	01 	M 	4.000 	Biology of Invertebrates 	TR 	10:50 am-12:05 pm 	32 	2 	Robert David Podolsky (P) 	01/08-05/02 	SSMB 138 	 
20184 	BIOL 	337L 	01 	G 	0.000 	Biology of Invertebrates Lab 	F 	10:00 am-01:00 pm 	16 	0 	Robert David Podolsky (P) 	01/08-05/02 	GMLM 101 	 
20185 	BIOL 	337L 	02 	G 	0.000 	Biology of Invertebrates Lab 	F 	01:00 pm-04:00 pm 	16 	2 	Robert David Podolsky (P) 	01/08-05/02 	GMLM 101 	 
20186 	BIOL 	341 	01 	H 	4.000 	General Ecology 	TR 	09:25 am-10:40 am 	22 	-1 	Courtney J Murren (P) 	01/08-05/02 	SSMB 138 	 
20187 	BIOL 	341L 	01 	H 	0.000 	General Ecology Lab 	R 	01:00 pm-04:00 pm 	11 	0 	Courtney J Murren (P) 	01/08-05/02 	HWEA 302 	 
21798 	BIOL 	341L 	02 	H 	0.000 	General Ecology Lab 	W 	01:30 pm-04:30 pm 	11 	-1 	Courtney J Murren (P) 	01/08-05/02 	HWEA 302 	 
20188 	BIOL 	342 	01 	M 	4.000 	Oceanography 	TR 	12:45 pm-02:00 pm 	22 	-2 	Gorka A Sancho (P) 	01/08-05/02 	GMLM 202 	Sustainability-Related
20983 	BIOL 	342L 	02 	G 	0.000 	Oceanography Lab 	R 	02:10 pm-05:10 pm 	11 	-1 	Gorka A Sancho (P) 	01/08-05/02 	GMLA 113 	Sustainability-Related
21799 	BIOL 	342L 	03 	G 	0.000 	Oceanography Lab 	T 	02:10 pm-05:10 pm 	11 	-1 	Gorka A Sancho (P) 	01/08-05/02 	GMLA 113 	Sustainability-Related
20189 	BIOL 	350 	01 	H 	3.000 	Evolution 	TR 	01:40 pm-02:45 pm 	30 	1 	Matthew Thomas Rutter (P) 	01/08-05/02 	SSMB 138 	 
23658 	BIOL 	352 	02 	M 	3.000 	Neurobiology and Behavior 	TR 	12:15 pm-01:30 pm 	20 	11 	Jeffrey D Triblehorn (P) 	01/08-05/02 	SSMB 138 	EQ
23804 	BIOL 	353 	01 	M 	3.000 	Hormones and Behavior 	MWF 	10:00 am-10:50 am 	15 	0 	Michael Gerard Ruscio (P) 	01/08-05/02 	MYBK 107 	EQ
23442 	BIOL 	354 	01 	M 	4.000 	Techniques in Neuroscience 	MWF 	09:00 am-09:50 am 	0 	-8 	Jeffrey D Triblehorn (P) 	01/08-05/02 	SSMB 211 	 
23419 	BIOL 	354L 	01 	H 	0.000 	Techniques in Neuroscience Lab 	W 	01:15 pm-05:45 pm 	0 	-8 	Jeffrey D Triblehorn (P) 	01/08-05/02 	SSMB 145 	 
24003 	BIOL 	399 	01 	M 	3.000 	Validation of ShRNA Against ARC 	  	TBA 	0 	-1 	Matthew Thomas Rutter (P) 	01/08-05/02 	TBA 	 
23424 	BIOL 	406 	01 	H 	3.000 	Conservation Biology 	MWF 	11:30 am-12:20 pm 	15 	2 	TBA 	01/08-05/02 	HWWE 305 	 
23430 	BIOL 	412 	01 	M 	3.000 	Capstone in Molecular Biology 	M 	12:00 pm-03:00 pm 	12 	6 	Anastasia Maria Zimmerman (P) 	01/08-05/02 	SSMB 141 	 
